_id,url,price,brand,cpu,memory,weight,screen_size,screen_resolution,graphic_name,graphic_type,storage,battery,refresh_rate
654876d65b123315f9eefeb1,https://www.newegg.com/matte-black-microsoft-surface-laptop-5-rnm-00001/p/N82E16834736865,2472.99,Microsoft,12th Gen Intel® Core™ i7-1265U processor,32GB,"3.44 lbs (1,560 g)",15.0,2496 x 1664,Intel Iris Xe Graphics,,1 TB,,60 Hz
654876d65b123315f9eefeb2,https://www.newegg.com/blue-hp-14-dq0050nr/p/1TS-000D-0MC05,259.99,HP,,4GB,,14.0,1366 x 768,Intel UHD Graphics,Integrated Card,64 GB,,60 Hz
654876d65b123315f9eefeb3,https://www.newegg.com/dell-latitude-3540/p/N82E16834833257,915.22,DELL,Intel Core I5 1345U 10-Core 4.7GHz,8GB,3.99 lbs.,15.6,1920 x 1080,,,256 GB,54 whrs,60 Hz
654876d65b123315f9eefeb4,https://www.newegg.com/grey-lenovo-flex-82r7003wus-content-creation/p/1TS-000E-17H97,439.99,Lenovo,12th Gen Intel® Core™ i3-1215U Processor 1.20GHz up to 4.40GHz,8GB,3.42,14.0,1920 x 1200,Intel UHD Graphics,Integrated,256 GB,52 whrs,60 Hz
654876d65b123315f9eefeb5,https://www.newegg.com/platinum-microsoft-surface-laptop-go-3-xks-00001/p/N82E16834736950,1069,Microsoft,1.3 GHz Intel Core i5 10-Core (12th Gen),16GB,2.49 lb / 1.13 kg,12.4,1536 x 1024,Intel Iris Xe Graphics,Integrated Card,256 GB,,60 Hz
654876d65b123315f9eefeb6,https://www.newegg.com/p/1TS-001A-09XY1,559,ASUS,,20GB,3 - 3.9 lbs.,15.6,1920 x 1080,Intel Iris Xe Graphics,Integrated Card,512 GB,,60 Hz
654876d75b123315f9eefeb7,https://www.newegg.com/dell-latitude-5540/p/N82E16834833241,1463.22,DELL,Intel Core i7 1365U 10-Core 5.2 GHz,16GB,3.56 lbs,15.6,1920 x 1080,Intel Integrated Graphics,Integrated Card,512 GB,54 whrs,60 Hz
654876d75b123315f9eefeb8,https://www.newegg.com/hp-elitebook-650-g10/p/N82E16834841364,1335.99,HP,Intel Core i7 13th Gen i7-1355U Deca-core (10 Core) 1.70 GHz,16GB,Height: 0.78Width: 14.1Depth: 9.2,15.6,1920 x 1080,Intel Iris Xe Graphics,,256 GB,,60 Hz
654876d75b123315f9eefeb9,https://www.newegg.com/graphite-black-lenovo-thinkpad-e14-gen-5/p/N82E16834840330,867.28,Lenovo,Intel Core i5 13th Gen i5-1335U Deca-core (10 Core) 1.30 GHz,16GB,3.37 lb,14.0,1920 x 1200,Intel Iris Xe Graphics,Integrated Card,256 GB,,60 Hz
654876d75b123315f9eefeba,https://www.newegg.com/black-lenovo-thinkpad-p1-gen-5/p/N82E16834840442,2589.99,Lenovo,Intel Core i7 12th Gen i7-12700H Tetradeca-core (14 Core) 2.30 GHz,32GB,3.99 lb,16.0,3840 x 2400,NVIDIA RTX A2000,Dedicated Card,1 TB,,60 Hz
654876d75b123315f9eefebb,https://www.newegg.com/dell-latitude-5440/p/N82E16834833259,1156.55,DELL,Intel Core I5 1335U 10-Core 4.6GHz,8GB,3.06,14.0,1920 x 1080,,,256 GB,54 whrs,60 Hz
654876d75b123315f9eefebc,https://www.newegg.com/p/1TS-000E-10S91,812.99,Lenovo,,16GB,,14.0,1920 x 1080,Intel Iris Xe Graphics,Integrated Card,256 GB,,60 Hz
654876d75b123315f9eefebd,https://www.newegg.com/gray-lenovo-20xk0069us-home-personal/p/1TS-000E-0WV37,999.99,Lenovo,,16GB,lbs,14.0,1920 x 1080,AMD Radeon Graphics,Integrated Card,512 GB,,Touch Hz
654876d75b123315f9eefebe,https://www.newegg.com/blue-hp-15-mainstream/p/1TS-000D-0SE03,593.79,HP,AMD Ryzen 5 5500U,16GB,3 - 3.9 lbs.,15.6,1920 x 1080,AMD Radeon Vega 6,Integrated Card,1 TB,45 whrs,60 Hz
654876d75b123315f9eefebf,https://www.newegg.com/p/1TS-001A-09YP2,1129.99,,,16GB,2 - 2.9 lbs.,13.4,1920 x 1200,NVIDIA GeForce RTX 3050 Ti Laptop GPU,Dedicated Card,1 TB PCIe,100 whrs,120 Hz
654876d75b123315f9eefec0,https://www.newegg.com/p/2WC-000J-018C7,533.75,Lenovo,,8GB,,14.0,1920 x 1080,AMD Radeon Graphics,Integrated Card,256 GB,,60 Hz
654876d75b123315f9eefec1,https://www.newegg.com/blue-asus-vivobook-m1603q-home-personal/p/1TS-001A-0A6Z6,969,ASUS,AMD Ryzen 7 5800HS 2.80 GHz,40GB,4 - 4.9 lbs.,16.0,1920 x 1200,AMD Radeon Graphics,Integrated Card,1 TB,,60 Hz
654876d75b123315f9eefec2,https://www.newegg.com/dell-latitude-5440/p/N82E16834833261,1096.22,DELL,Intel Core I5 1335U 10-Core 4.6GHz,16GB,3.06,14.0,1920 x 1080,,,256 GB,54 whrs,60 Hz
654876d75b123315f9eefec3,https://www.newegg.com/silver-acer-aspire-a515/p/1TS-000X-01446,522.79,Acer,AMD Ryzen 3 3200U,16GB,3 - 3.9 lbs.,15.6,1920 x 1080,AMD Radeon Vega 3,Integrated Card,256 GB,45 whrs,60 Hz
654876d75b123315f9eefec4,https://www.newegg.com/dell-latitude-5440/p/N82E16834833266,1412.22,DELL,Intel Core I7 1355U 10-Core 5GHz,16GB,3.06,14.0,1920 x 1080,,,256 GB,54 whrs,60 Hz
654876d75b123315f9eefec5,https://www.newegg.com/titan-gray-dell-precision-3000-3581/p/N82E16834833341,1750.78,DELL,"Intel Core i7-13700H (2.4 GHz base frequency, up to 5.0 GHz burst frequency, 24 MB cache, 14 cores)",16GB,1.79 kg,15.6,1920 x 1080,NVIDIA RTX A500 Graphics,,512 GB,64 whrs,60 Hz
654876d75b123315f9eefec6,https://www.newegg.com/p/1TS-001A-05TY2,1749.99,ASUS,,16GB,,15.6,1920 x 1080,NVIDIA GeForce RTX 3050 Ti Laptop GPU,Dedicated Card,4 TB,,60 Hz
654876d75b123315f9eefec7,https://www.newegg.com/dell-latitude-7440/p/N82E16834833255,1819.74,DELL,Intel Core I5 1345U 10-Core 4.7GHz,16GB,2.91 lbs,14.0,1920 x 1200,Intel Iris Xe Graphics,Integrated Card,512 GB,57 whrs,60 Hz
654876d85b123315f9eefec8,https://www.newegg.com/p/1TS-0016-055F9,1489,,,64GB,4 - 4.9 lbs.,15.6,1920 x 1080,NVIDIA GeForce RTX 4060 Laptop GPU,Dedicated Card,4 TB PCIe,,144 Hz
654876d85b123315f9eefec9,https://www.newegg.com/silver-hp-15-mainstream/p/1TS-000D-0SDJ0,398.79,HP,Intel Core i3-1115G4,8GB,3 - 3.9 lbs.,15.6,1366 x 768,Intel UHD Graphics,Integrated Card,256 GB,45 whrs,60 Hz
654876d85b123315f9eefeca,https://www.newegg.com/platinum-microsoft-surface-laptop-studio/p/N82E16834736798,3023.99,Microsoft,Intel Core i7 11370H,32GB,4.01 lbs,14.4,2400 x 1600,NVIDIA GeForce RTX 3050 Ti Laptop GPU,,2 TB,,60 Hz
654876d85b123315f9eefecb,https://www.newegg.com/dell-latitude-5540/p/N82E16834833248,1491.22,DELL,Intel Core I5 1335U 10-Core 4.6GHz,16GB,2.91 lbs,14.0,1920 x 1200,Intel Iris Xe Graphics,Integrated Card,256 GB,57 whrs,60 Hz
654876d85b123315f9eefecc,https://www.newegg.com/dell-latitude-7440/p/N82E16834833252,1176.22,DELL,Intel Core I7 1365U 10-Core 5.2GHz,16GB,2.91 lbs,14.0,1920 x 1200,Intel Iris Xe Graphics,Integrated Card,256 GB,57 whrs,60 Hz
654876d85b123315f9eefecd,https://www.newegg.com/p/1TS-000E-10G39,749.55,Lenovo,,8GB,,15.6,1920 x 1080,Intel Iris Xe Graphics,Integrated Card,256 GB,,60 Hz
654876d85b123315f9eefece,https://www.newegg.com/dell-latitude-7640/p/N82E16834833278,1738.99,DELL,Intel Core i7 1355U 10-Core 5GHz,16GB,4.05,16.0,1920 x 1200,Intel Iris Xe Graphics,Integrated Card,512 GB,54 whrs,60 Hz
654876d85b123315f9eefecf,https://www.newegg.com/p/1TS-001A-09ZP8,439.99,ASUS,,16GB,3 - 3.9 lbs.,15.6,1920 x 1080,Intel UHD Graphics,Integrated Card,512 GB,,60 Hz
654876d85b123315f9eefed0,https://www.newegg.com/dell-latitude-5540/p/N82E16834833239,1444,DELL,Intel Core I5 1345U 10-Core 4.7GHz,16GB,3.56 lbs,15.6,1920 x 1080,Intel Integrated Graphics,Integrated Card,512 GB,54 whrs,60 Hz
654876d85b123315f9eefed1,https://www.newegg.com/hp-zbook-studio-g10/p/N82E16834841496,2929.99,HP,Intel Core i7-13700H 14-Core (13th Gen),32GB DDR5 RAM,1.77 kg,16.0,3840 x 2400,NVIDIA RTX A1000,,1TB M.2 PCIe SSD,86 whrs,60 Hz
654876d85b123315f9eefed2,https://www.newegg.com/dell-latitude-5440/p/N82E16834833269,1245.22,DELL,Intel Core I7 1355U 10-Core 5GHz,16GB,3.06,14.0,1920 x 1080,,,512 GB,54 whrs,60 Hz
654876d85b123315f9eefed3,https://www.newegg.com/dell-latitude-5440/p/N82E16834833265,1350.22,DELL,Intel Core I5 1350P 12-Core 4.7GHz,16GB,3.06,14.0,1920 x 1080,,,256 GB,54 whrs,60 Hz
654876d85b123315f9eefed4,https://www.newegg.com/black-hp-tpn-c151-work-business/p/1TS-000D-1FDC8,839,HP,AMD Ryzen 7 5825U 2.0GHz,32GB,3 - 3.9 lbs.,15.6,1920 x 1080,AMD Radeon Graphics,Integrated Card,1 TB,,60 Hz
654876d85b123315f9eefed5,https://www.newegg.com/dell-latitude-7440/p/N82E16834833249,1274.22,DELL,Intel Core I5 1345U 10-Core 4.7GHz,16GB,2.91 lbs,14.0,1920 x 1200,Intel Iris Xe Graphics,Integrated Card,256 GB,57 whrs,60 Hz
654876d85b123315f9eefed6,https://www.newegg.com/graphite-black-lenovo-thinkpad-e14-gen-5/p/N82E16834840334,885.13,Lenovo,AMD Ryzen 7 7730U Octa-core (8 Core) 2 GHz,16GB,3.37 lb,14.0,1920 x 1200,AMD Radeon Graphics,Integrated Card,512 GB,,60 Hz
654876d85b123315f9eefed7,https://www.newegg.com/graphite-black-lenovo-thinkpad-e14-gen-5/p/N82E16834840337,735,Lenovo,AMD Ryzen 5 7530U 2.00GHz,16GB,4.34 lb,16.0,1920 x 1200,AMD Radeon Graphics,Integrated Card,256 GB,,60 Hz
654876d85b123315f9eefed8,https://www.newegg.com/p/1XV-0001-027Y6,771.11,Lenovo,,16GB,,14.0,1920 x 1080,Intel Iris Xe Graphics,Integrated Card,512 GB,,60 Hz
654876d95b123315f9eefed9,https://www.newegg.com/dell-latitude-5540/p/N82E16834833238,1537.22,DELL,Intel Core I7 1365U 10-Core 5.2GHz,16GB,3.56 lbs,15.6,1920 x 1080,Intel Integrated Graphics,Integrated Card,512 GB,54 whrs,60 Hz
654876d95b123315f9eefeda,https://www.newegg.com/dell-latitude-5540/p/N82E16834833236,1383.22,DELL,Intel Core I7 1355U 10-Core 5GHz,16GB,3.56 lbs,15.6,1920 x 1080,Intel Integrated Graphics,Integrated Card,256 GB,54 whrs,60 Hz
654876d95b123315f9eefedb,https://www.newegg.com/black-lenovo-20xw004gus-work-business/p/2WC-000J-00VD7,1699.99,Lenovo,,16GB,lbs,14.0,1920 x 1200,Intel Iris Xe Graphics,Integrated Card,512 GB,,Camera Hz
654876d95b123315f9eefedc,https://www.newegg.com/dell-latitude-7640/p/N82E16834833273,1756.06,DELL,Intel Core I7 1365U 10-Core 5.2GHz,16GB,4.05,16.0,1920 x 1200,Intel Iris Xe Graphics,Integrated Card,256 GB,54 whrs,60 Hz
654876d95b123315f9eefedd,https://www.newegg.com/green-dell-inspiron-7620-work-business/p/1TS-000A-0ZM58,1199,DELL,12th Generation Intel Core i7-1260P 12-Core Processor at 2.10GHz Up to 4.70GHz,64GB,4.5,16.0,3840 x 2400,NVIDIA GeForce MX550,Integrated,1 TB,87 whrs,60 Hz
654876d95b123315f9eefede,https://www.newegg.com/dell-latitude-5440/p/N82E16834833264,1332.22,DELL,Intel Core I5 1345U 10-Core 4.7GHz,16GB,3.06,14.0,1920 x 1080,,,256 GB,54 whrs,60 Hz
654876d95b123315f9eefedf,https://www.newegg.com/blue-hp-tpn-q246-794p2av-home-personal/p/1TS-000D-1FA57,1029,HP,AMD Ryzen 7 7730U 2.00 GHz,32GB,3.86 lbs.,15.6,1920 x 1080,AMD Radeon Graphics,Integrated Card,1 TB PCIe,,60 Hz
654876d95b123315f9eefee0,https://www.newegg.com/iron-acer-travelmate-p2-14-tmp214-55-58bp/p/N82E16834360326,819.99,Acer,Intel Core i5 13th Gen i5-1335U Deca-core (10 Core) 1.30 GHz,16GB,3.55 lb,14.0,1920 x 1200,Intel Iris Xe Graphics,,512 GB,50 whrs,60 Hz
654876d95b123315f9eefee1,https://www.newegg.com/dell-latitude-5440/p/N82E16834833268,1160.22,DELL,Intel Core I7 1365U 10-Core 5.2GHz,16GB,3.06,14.0,1920 x 1080,,,256 GB,54 whrs,60 Hz
654876d95b123315f9eefee2,https://www.newegg.com/dell-latitude-5440/p/N82E16834833262,1255.22,DELL,Intel Core I5 1340P 12-Core 4.6GHz,16GB,3.06,14.0,1920 x 1080,,,256 GB,54 whrs,60 Hz
654876d95b123315f9eefee3,https://www.newegg.com/grey-lenovo-83aw0000us-work-business/p/1TS-000E-18JW9,1249.99,Lenovo,,,lbs,14.5,2560 x 1600,NVIDIA GeForce,Dedicated Card,,,90 Hz
654876d95b123315f9eefee4,https://www.newegg.com/dell-latitude-7440-8jym4/p/N82E16834833284,2050.22,DELL,Intel Core I7 1365U 10-Core 5.2GHz,16GB,2.33 lbs,14.0,1920 x 1200,Intel Iris Xe Graphics,Integrated Card,512 GB,57 whrs,60 Hz
654876d95b123315f9eefee5,https://www.newegg.com/p/1TS-000E-16AE2,1239.99,Lenovo,,32GB,,16.0,1920x1200,AMD Radeon Graphics,Integrated Card,1 TB,,60 Hz
654876d95b123315f9eefee6,https://www.newegg.com/dell-latitude-5540/p/N82E16834833237,1386.22,DELL,Intel Core I5 1345U 10-Core 4.7GHz,16GB,3.56 lbs,15.6,1920 x 1080,Intel Integrated Graphics,Integrated Card,256 GB,54 whrs,60 Hz
654876d95b123315f9eefee7,https://www.newegg.com/blue-lenovo-ideapad-5-notebooks/p/1TS-000E-0N1C9,489.99,Lenovo,10th Gen Intel Core i7-1065G7,12GB,,15.6,1920 x 1080,Intel Iris Plus Graphics,Integrated Card,512 GB,,60 Hz
654876d95b123315f9eefee8,https://www.newegg.com/p/1TS-000A-0X140,649.99,DELL,AMD,32GB,3 - 3.9 lbs.,14.0,1920 x 1200,AMD Radeon Graphics,Integrated Card,1 TB,,60 Hz
654876d95b123315f9eefee9,https://www.newegg.com/dell-latitude-7440-ultralight-d622w/p/N82E16834833286,1885.55,DELL,Intel Core I7 1365U 10-Core 5.2GHz,16GB,2.33 lbs,14.0,1920 x 1200,Intel Iris Xe Graphics,Integrated Card,512 GB,57 whrs,60 Hz
654876da5b123315f9eefeea,https://www.newegg.com/dell-latitude-7440/p/N82E16834833253,1843.22,DELL,Intel Core I7 1365U 10-Core 5.2GHz,16GB,2.91 lbs,14.0,1920 x 1200,Intel Iris Xe Graphics,Integrated Card,256 GB,57 whrs,60 Hz
654876da5b123315f9eefeeb,https://www.newegg.com/dell-latitude-5440/p/N82E16834833270,1552.55,DELL,Intel Core I7 1370P 14-Core 5.2GHz,16GB,3.06,14.0,1920 x 1080,,,256 GB,54 whrs,60 Hz
654876da5b123315f9eefeec,https://www.newegg.com/dell-latitude-7440-p8rcc/p/N82E16834833285,2289.68,DELL,Intel Core I7 1365U 10-Core 5.2GHz,32GB,2.33 lbs,14.0,1920 x 1200,Intel Iris Xe Graphics,Integrated Card,512 GB,57 whrs,60 Hz
654876da5b123315f9eefeed,https://www.newegg.com/dell-latitude-5440/p/N82E16834833271,1489.22,DELL,Intel Core I7 1365U 10-Core 5.2GHz,16GB,3.06,14.0,1920 x 1080,,,512 GB,54 whrs,60 Hz
654876da5b123315f9eefeee,https://www.newegg.com/dell-latitude-3340-pmnp8/p/N82E16834833297,1066.99,DELL,Intel Core i7 1355U 10-Core 5GHz,16GB,2.75 lbs,13.3,1920 x 1080,Intel Iris Xe Graphics,Integrated Card,256 GB,54 whrs,60 Hz
654876da5b123315f9eefeef,https://www.newegg.com/dell-latitude-7440/p/N82E16834833251,1786.55,DELL,Intel Core I5 1345U 10-Core 4.7GHz,16GB,2.91 lbs,14.0,1920 x 1200,Intel Iris Xe Graphics,Integrated Card,256 GB,57 whrs,60 Hz
654876da5b123315f9eefef0,https://www.newegg.com/p/1TS-000D-19BH0,649.79,,i5-1135G7,8GB,4 - 4.9 lbs.,17.3,1600 x 900,Intel Iris Xe Graphics,Dedicated Card,512 GB,,60 Hz
654876da5b123315f9eefef1,https://www.newegg.com/black-lenovo-thinkpad-l14-gen-2-work-business/p/1TS-000E-172K3,679.99,Lenovo,,16GB,1.59 kg (3.49 lbs),14.0,,Intel Iris Xe Graphics,,512 GB,,60 Hz
654876da5b123315f9eefef2,https://www.newegg.com/dell-latitude-7640/p/N82E16834833277,1394.99,DELL,Intel Core i5 1335U 10-Core 4.6GHz,16GB,4.05,16.0,1920 x 1200,Intel Iris Xe Graphics,Integrated Card,256 GB,54 whrs,60 Hz
654876da5b123315f9eefef3,https://www.newegg.com/dell-latitude-5440/p/N82E16834833260,1202.55,DELL,Intel Core I5 1345U 10-Core 4.7GHz,8GB,3.06,14.0,1920 x 1080,,,256 GB,54 whrs,60 Hz
654876da5b123315f9eefef4,https://www.newegg.com/dell-latitude-7440/p/N82E16834833254,1908.55,DELL,Intel Core I7 1370P 14-Core 5.2GHz,16GB,2.91 lbs,14.0,1920 x 1200,Intel Iris Xe Graphics,Integrated Card,512 GB,57 whrs,60 Hz
654876da5b123315f9eefef5,https://www.newegg.com/gray-lenovo-thinkbook-15-g3-acl-mainstream/p/1TS-000E-14N94,899.99,Lenovo,"AMD Ryzen 7 5700U Processor (8-core, 1.8 GHz Up To 4.3 GHz, 8 MB Cache)",40GB,3 - 3.9 lbs.,15.6,1920 x 1080,,,1 TB,,60 Hz
654876da5b123315f9eefef6,https://www.newegg.com/dell-latitude-5540/p/N82E16834833235,1322.22,DELL,Intel Core I5 1350P 12-Core 4.7GHz,16GB,3.56 lbs,15.6,1920 x 1080,Intel Integrated Graphics,Integrated Card,256 GB,54 whrs,60 Hz
654876da5b123315f9eefef7,https://www.newegg.com/dell-latitude-7640/p/N82E16834833274,2046.55,DELL,Intel Core I7 1365U 10-Core 5.2GHz,16GB,4.05,16.0,1920 x 1200,Intel Iris Xe Graphics,Integrated Card,512 GB,54 whrs,60 Hz
654876da5b123315f9eefef8,https://www.newegg.com/dell-latitude-5440/p/N82E16834833263,1197.22,DELL,Intel Core I5 1335U 10-Core 4.6GHz,16GB,3.06,14.0,1920 x 1080,,,512 GB,54 whrs,60 Hz
654876da5b123315f9eefef9,https://www.newegg.com/stone-blue-lenovo-ideapad-flex-5-14alc7-home-personal/p/1TS-000E-10G35,579.1,Lenovo,AMD Ryzen 5 5500U 2.10 GHz,8GB,3.42 lbs.,14.0,1920 x 1200,AMD Radeon Graphics,Integrated Card,256 GB,65 whrs,60 Hz
654876da5b123315f9eefefa,https://www.newegg.com/graphite-black-lenovo-thinkpad-e16-gen-1/p/N82E16834840325,759.11,Lenovo,Intel Core i5 13th Gen i5-1335U Deca-core (10 Core) 1.30 GHz,16GB,3.9 lb,16.0,1920 x 1200,Intel Iris Xe Graphics,,256 GB,,60 Hz
654876db5b123315f9eefefb,https://www.newegg.com/dell-latitude-5440/p/N82E16834833272,1717.22,DELL,Intel Core I7 1365U 10-Core 5.2GHz,16GB,3.06,14.0,1920 x 1080,,,512 GB,54 whrs,60 Hz
654876db5b123315f9eefefc,https://www.newegg.com/arctic-grey-lenovo-ideapad-3-15aba7-82rn000wus-home-personal/p/1TS-000E-0ZVV6,699,Lenovo,AMD Ryzen 5 5625U 2.30 GHz,8GB,3.59 lbs.,15.6,1920 x 1080,AMD Radeon Graphics,Integrated Card,256 GB PCIe,45 whrs,60 Hz
654876e15b123315f9eefefd,https://www.newegg.com/p/1TS-0016-055F6,1239,,,32GB,4 - 4.9 lbs.,15.6,1920 x 1080,NVIDIA GeForce RTX 4060 Laptop GPU,Dedicated Card,2 TB PCIe,,144 Hz
654876e45b123315f9eefefe,https://www.newegg.com/p/1TS-000D-0XT31,271.99,HP,,4GB,,11.6,1366 x 768,Intel UHD Graphics,Integrated Card,32 GB Flash,,60 Hz
654876ec5b123315f9eefeff,https://www.newegg.com/black-lenovo-v14-g3-aba-82tu0004us-home-personal/p/1TS-000E-10RE7,716.56,Lenovo,,8GB,lbs,14.0,1920 x 1080,AMD Radeon Graphics,Integrated Card,256 GB,,Anti-glare Hz
654876f45b123315f9eeff00,https://www.newegg.com/hp-14-dq0070nr-work-business/p/1TS-000D-0RJW8,314.97,HP,Intel Celeron N4020 Dual-core (2 Core) 1.10 GHz,4GB,,14.0,1366 x 768,Intel UHD Graphics,Integrated Card,64 GB,,60 Hz
6548770d5b123315f9eeff01,https://www.newegg.com/black-lenovo-20urs07900/p/1TS-000E-0PXR8,1380.3,Lenovo,,128GB,6.00 lbs,15.6,3840 x 2160,NVIDIA GeForce RTX 2080,Dedicated Card,1 TB,,nits Hz
654877235b123315f9eeff02,https://www.newegg.com/gold-hp-essential-tpn-c139-work-business/p/1TS-000D-1FDD2,379,HP,Intel Celeron N4120 1.10 GHz,16GB,3.92 lbs.,15.6,1920 x 1080,Intel UHD Graphics 600,Integrated Card,512 GB,,60 Hz
654877295b123315f9eeff03,https://www.newegg.com/p/1TS-000A-0RJB1,435.11,,,4GB,,11.6,1366 x 768,Intel UHD Graphics,Integrated Card,32 GB Flash,,60 Hz
654877295b123315f9eeff04,https://www.newegg.com/p/1TS-000D-19BG3,773.79,,i5-1135G7,32GB,4 - 4.9 lbs.,17.3,1600 x 900,Intel Iris Xe Graphics,Dedicated Card,1 TB,,60 Hz
654877535b123315f9eeff05,https://www.newegg.com/p/1TS-000A-0K421,1956.99,DELL,11th Gen Intel Core™ i7-11800H,32GB,5 - 5.9 lbs.,17.0,3840 x 2400,GeForce RTX 3060,,1 TB PCIe,,60 Hz
654877585b123315f9eeff06,https://www.newegg.com/p/1TS-0016-02VG5,1299.99,MSI,11th Gen Intel® Core™ i7-11800H (8 Core),32GB,,15.6,,NVIDIA GeForce RTX 3060 Laptop GPU,,1 TB PCIe,,60 Hz
6548776a5b123315f9eeff07,https://www.newegg.com/p/1TS-001A-07S44,939.99,ASUS,Intel Core i5-11400H Processor,16GB,,15.6,,NVIDIA GeForce RTX 3050 Laptop GPU,,1 TB,,60 Hz
654877745b123315f9eeff08,https://www.newegg.com/p/1TS-000A-0ZNP4,482,DELL,,16GB,3.59 lb,15.6,1920 x 1080,AMD Radeon Graphics,Integrated Card,512 GB PCIe,45 whrs,60 Hz
6548777b5b123315f9eeff09,https://www.newegg.com/p/1TS-000E-11U45,1674.02,Lenovo,,16GB,,No,2560 x 1600,,Integrated Card,512 GB,,60 Hz
6548777e5b123315f9eeff0a,https://www.newegg.com/silver-acer-aspire-a315-24p-home-personal/p/1TS-000X-05N43,749,Acer,Intel Core i5-1135G7 2.40 GHz,20GB,3 - 3.9 lbs.,15.6,1920 x 1080,Intel Iris Xe Graphics,Integrated Card,,,60 Hz
654879c85b123315f9eeff0c,https://www.newegg.com/p/1TS-001A-08KT4,2144.99,ASUS,,16GB,,15.6,3840 x 2160,NVIDIA GeForce RTX 3060 Laptop GPU,Dedicated Card,2 TB,,60 Hz
654879c95b123315f9eeff0d,https://www.newegg.com/hp-zbook-firely-14-g10-a/p/N82E16834841490,1889.29,HP,AMD Ryzen 9 PRO 7940HS 8-Core 4.0 GHz,32GB,3.1 lb,14.0,1920 x 1200,AMD Radeon 780M,Integrated Card,512 GB,,60 Hz
654879c95b123315f9eeff0e,https://www.newegg.com/dell-latitude-7440-ultralight-9f2wr/p/N82E16834833283,2048.22,DELL,Intel Core I7 1365U 10-Core 5.2GHz,16GB,2.33 lbs,14.0,2560 x 1600,Intel Iris Xe Graphics,Integrated Card,512 GB,57 whrs,60 Hz
654879c95b123315f9eeff0f,https://www.newegg.com/p/1TS-000D-18K17,605,HP,AMD,8GB,4 - 4.9 lbs.,17.3,1920 x 1080,AMD Radeon Graphics,Integrated Card,512 GB,,60 Hz
654879c95b123315f9eeff10,https://www.newegg.com/dell-latitude-5540/p/N82E16834833243,1304.22,DELL,Intel Core I5 1345U 10-Core 4.7GHz,16GB,3.56 lbs,15.6,1920 x 1080,Intel Integrated Graphics,Integrated Card,256 GB,54 whrs,60 Hz
654879c95b123315f9eeff11,https://www.newegg.com/p/1TS-000A-0ZNK6,496,DELL,,16GB,3.59 lb,15.6,1920 x 1080,AMD Radeon Graphics,Integrated Card,512 GB PCIe,45 whrs,60 Hz
654879c95b123315f9eeff12,https://www.newegg.com/hp-zbook-fury-g10-16-everyday-value/p/1TS-000D-1DRN5,5839.53,HP,Intel Core i9 13th Gen i9-13950HX Tetracosa-core (24 Core) 2.20 GHz,64GB,5.29 lb,16.0,1920 x 1200,NVIDIA RTX 5000 Ada Generation,Integrated Card,2 TB,,60 Hz
654879c95b123315f9eeff13,https://www.newegg.com/dell-latitude-3540/p/N82E16834833256,737.55,DELL,Intel Core I3 1315U 10-Core 4.5GHz,8GB,3.99 lbs.,15.6,1366 x 768,,,256 GB,54 whrs,60 Hz
654879c95b123315f9eeff14,https://www.newegg.com/p/1TS-002J-002Z5,1299,,,16GB,,17.3,2560 x 1600,Intel Iris Xe Graphics,Integrated Card,512 GB PCIe,,60 Hz
654879c95b123315f9eeff15,https://www.newegg.com/silver-dell-inspiron-7620-work-business/p/1TS-000A-0VU28,899.99,DELL,12th Generation Intel Core i7-1260P 12-Core Processor at 2.10GHz Up to 4.70GHz,16GB,4.5,16.0,1920 x 1080,Intel Iris Xe Graphics,Integrated,1 TB,87 whrs,60 Hz
654879c95b123315f9eeff16,https://www.newegg.com/dell-latitude-3540/p/N82E16834833221,670.9,DELL,Intel Core I5 1335U 10-Core 4.6GHz,8GB,3.99 lbs.,15.6,1920 x 1080,,,256 GB,54 whrs,60 Hz
654879c95b123315f9eeff17,https://www.newegg.com/dell-latitude-7640/p/N82E16834833276,1673.55,DELL,Intel Core i5 1345U 10-Core 4.7GHz,16GB,4.05,16.0,1920 x 1200,Intel Iris Xe Graphics,Integrated Card,256 GB,54 whrs,60 Hz
654879ca5b123315f9eeff18,https://www.newegg.com/thinkpad-21bn0010us-workstation/p/1TS-000E-10PN8,938.72,Lenovo,,16GB,2.84 lbs,13.3,1920 x 1200,,Dedicated Card,1 TB,,Weight Hz
654879ca5b123315f9eeff19,https://www.newegg.com/black-dell-inspiron-3511-mainstream/p/1TS-000A-0TAA6,599.69,DELL,Intel Core i5-1135G7,16GB,3 - 3.9 lbs.,15.6,1920 x 1080,Intel Iris Xe Graphics,Integrated Card,512 GB,65 whrs,60 Hz
654879ca5b123315f9eeff1a,https://www.newegg.com/lenovo-82vg0041us-mainstream/p/1TS-000E-15PK9,319.99,Lenovo,,4GB,3.52 lbs,15.6,1920 x 1080,,Intergated Card,,,50 Hz
654879ca5b123315f9eeff1b,https://www.newegg.com/silver-hp-15-mainstream/p/1TS-000D-162K7,567.76,HP,Intel Core i5-1135G7,16GB,3 - 3.9 lbs.,15.6,1920 x 1080,Intel Iris Xe Graphics,Integrated Card,512 GB,45 whrs,60 Hz
